Price,Close,High,Low,Open,Volume,Returns
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2022-01-11,171.32240295410156,171.4202477771128,167.15383722500894,168.62164395189677,76138300,0.01678377381977958
2022-01-12,171.7627410888672,173.37732250749067,171.0679876032979,172.3400748149154,74805200,0.00257023090484898
2022-01-13,168.4944305419922,172.82934594142114,168.10300645305696,172.00737775161056,84505800,-0.019028053034994552
2022-01-14,169.35556030273438,170.05031384521072,167.41804452412237,167.66267899736397,80440800,0.005110731304128091
2022-01-18,166.1556854248047,168.83686885983136,165.77405636274548,167.82897633871863,90956700,-0.018894418773199417
2022-01-19,162.66233825683594,167.40825267441707,162.37856885772902,166.35143003303915,94815000,-0.021024541886950354
2022-01-20,160.97926330566406,166.0383024176851,160.65634400941124,163.39625309442948,91420500,-0.010347047566194312
2022-01-21,158.92431640625,162.76018251834915,158.81667665863466,160.8911718694381,122848900,-0.012765289498885113
2022-01-24,158.15127563476562,158.81668910799385,151.37979580013618,156.58562410189697,162294600,-0.004864206994657061
2022-01-25,156.3507843017578,159.26682305990172,153.65002507588994,155.56795099632697,115798400,-0.011384614672131144
2022-01-26,156.26268005371094,160.86180403234616,154.4328194222898,159.99090611922438,108275300,-0.0005635037165968582
2022-01-27,155.8027801513672,160.3236197319786,154.88295228679408,158.9634528706825,121954600,-0.002943120533870691
2022-01-28,166.67434692382812,166.69392186078738,159.30595841103175,162.15350702087153,179935700,0.0697777456981119
2022-01-31,171.02883911132812,171.24411862639118,165.87194061535732,166.5079991576081,115541600,0.026125749210165194
2022-02-01,170.8624725341797,171.0875320298687,168.61183278338754,170.27534392743365,86213900,-0.0009727399075669663
2022-02-02,172.0660858154297,172.105235689561,169.6099612749151,170.9994831805343,84914300,0.007044339598967442
2022-02-03,169.1891632080078,172.45749049022623,168.42590499267487,170.7352545735362,89418100,-0.016719870123086733
2022-02-04,168.90505981445312,170.580497991328,167.22962163757825,168.20940619823992,82465400,-0.0016792056191293758
2022-02-07,168.1898193359375,170.43351937589156,167.49416572772904,169.36555780513737,77251200,-0.004234571061999759
2022-02-08,171.29571533203125,171.80520742660315,167.96443926792173,168.25837758980256,74829200,0.018466611168004965
2022-02-09,172.71636962890625,173.0788850240933,171.36426255447887,172.4910234332755,71285000,0.00829357753707538
2022-02-10,168.64048767089844,171.9325638827204,168.08201833200982,170.61965636290995,90865900,-0.023598700961380503
2022-02-11,165.23085021972656,169.58109560057568,164.64297356543503,168.84625725787345,98670700,-0.020218379929176744
2022-02-14,165.4660186767578,166.15186486791518,163.19291135712115,163.98653444619794,86185500,0.0014232720870135385
2022-02-15,169.29696655273438,169.45373566949445,166.80832036305304,167.5137664381475,62527400,0.023152475091942737
2022-02-16,169.0618438720703,169.8358671652493,166.61238225395954,168.37599760906474,61177400,-0.0013888180364461933
2022-02-17,165.4660186767578,168.43476465088062,165.06430342539218,167.57254946752525,69589300,-0.021269288876521908
2022-02-18,163.91795349121094,167.0924457737123,162.83039207397334,166.3870146722984,82772700,-0.009355789170047424
2022-02-22,160.99822998046875,163.32031494834902,158.87208401329053,161.6448765238355,91162800,-0.017812103241630184
2022-02-23,156.83412170410156,162.7911986729469,156.52058346872764,162.19352949330056,90009200,-0.025864310911196675
2022-02-24,159.4501190185547,159.55789590082478,148.92722915533128,149.49550590272597,141147500,0.01668002655307821
2022-02-25,161.5175018310547,161.78203291625664,157.617948249187,160.5279097890242,91974200,0.012965702535847168
2022-02-28,161.7820281982422,162.07596656799925,159.1464052349538,159.76367431641097,95056600,0.0016377566776892838
2022-03-01,159.9008331298828,163.23210951924372,158.69570233786408,161.37050993245586,83474400,-0.011627960715477115
2022-03-02,163.1929473876953,163.9767781865015,159.65592380274117,161.0668162505265,79724800,0.020588474702557757
2022-03-03,162.8695831298828,165.49541352335572,162.203336805619,165.06430592514928,76678400,-0.001981484267480571
2022-03-04,159.87142944335938,162.2033212553789,158.82306783943153,161.16475211398938,83737200,-0.018408309451694915
2022-03-07,156.07965087890625,161.6840185904636,155.82489737817548,160.05757297165496,96418800,-0.02371767474435771
2022-03-08,154.2572784423828,159.58730866544224,152.65043241487155,155.60938587479396,131148300,-0.011675913075544497
2022-03-09,159.65589904785156,160.10660654613918,156.1874681101056,158.2156144765831,91454900,0.03499750974463889
2022-03-10,155.31541442871094,157.14760632107578,152.82675388635474,156.9614449084205,105342000,-0.027186496991506104
2022-03-11,151.60205078125,156.06007322521145,151.37670453340775,155.71714267170483,96970100,-0.023908532589116294
2022-03-14,147.57516479492188,151.00441119995835,147.06568752183824,148.38838787929845,108732100,-0.026562213146698155
2022-03-15,151.9547576904297,152.42506496258488,147.33998157862231,147.8494586979721,92964300,0.029677032050710705
2022-03-16,156.36380004882812,156.76551526978483,151.33751588171134,153.87515407206308,102300200,0.02901549398920933
2022-03-17,157.3730010986328,157.74532403885397,154.4434546489776,155.40363939181822,75615400,0.0064541860039826204
2022-03-18,160.6650390625,161.15493125437885,156.53034776701656,157.26518605483486,123511700,0.020918695969989853
2022-03-21,162.03675842285156,162.98715054298916,159.71465909153343,160.20455132045697,95811400,0.00853775885753194
2022-03-22,165.40721130371094,165.9950729796282,161.57625067180703,162.16411234772428,81532000,0.020800544973035295
2022-03-23,166.76913452148438,169.15000379737148,164.2608735199057,164.5940116285297,98062700,0.00823375962292694
2022-03-24,170.5510711669922,170.6196482982035,166.76910292949728,167.60191066747961,90131400,0.022677677475267943
2022-03-25,171.18795776367188,171.73663471959298,169.25778100424003,170.36494232979024,80546200,0.00373428669970699
2022-03-28,172.05015563964844,172.17751745210523,168.52292563460833,168.68948719730128,90371900,0.005036556818832194
2022-03-29,175.3422393798828,175.39121664425457,172.7751938429614,173.11812439551318,100589400,0.01913444209332482
2022-03-30,174.17630004882812,175.979099995584,173.12792342578476,174.94053078604693,92633200,-0.006649506332177313
2022-03-31,171.0801544189453,174.4310152677539,170.87439311711938,174.24485383998842,103049300,-0.017775929497956033
2022-04-01,170.78623962402344,171.34472398421482,168.46415506398156,170.5119011506989,78751300,-0.0017179946786938238
2022-04-04,174.83274841308594,174.8817406281064,170.9136104166494,171.0409871856376,76468400,0.023693412291122984
2022-04-05,171.5210723876953,174.6955795536943,170.8940109049415,173.9117489626708,73401800,-0.01894196628177447
2022-04-06,168.3563690185547,170.1199840728932,166.69073839236125,168.87565359700926,89058800,-0.018450813798477905
2022-04-07,168.6601104736328,169.85544881098227,166.41641045043957,167.69992580849703,77594700,0.0018041577924778895
2022-04-08,166.65155029296875,168.30738857225097,165.77954264267717,168.30738857225097,76575500,-0.011908922477422812
2022-04-11,162.39926147460938,165.61295305467232,162.1543153788709,165.29942982629515,72246700,-0.025516047170782263
2022-04-12,164.2706756591797,166.4359910689201,163.27129126604743,164.62339868320723,79265200,0.011523538762292285
2022-04-13,166.95530700683594,167.58236861722457,163.39869870978032,164.00616044006455,70618900,0.016342730294883534
2022-04-14,161.9485321044922,167.80765268372826,161.70358604199197,167.17078395103502,75329400,-0.029988713698922753
2022-04-18,161.7330780029297,163.23214749427817,160.26340085844458,160.6063165552937,69023900,-0.0013303862576752312
2022-04-19,164.0159149169922,164.4274375522312,160.59647667199232,161.6840380358106,67723800,0.014114842444420406
2022-04-20,163.84933471679688,165.4659878847408,162.74218855364813,165.3484035950485,67929800,-0.0010156343686502645
2022-04-21,163.0557861328125,168.0624871052171,162.55610126230115,165.49545568953678,87227800,-0.004843160244476841
2022-04-22,158.51934814453125,164.4764404677371,158.2352171809879,163.09495550660975,84882400,-0.027821386139503357
2022-04-25,159.58731079101562,159.87144172970685,155.2566649146805,157.862880430984,96046400,0.006737112276733903
2022-04-26,153.63021850585938,159.0582182667308,153.55183394880203,158.9700412464134,95623200,-0.0373281074518339
2022-04-27,153.40487670898438,156.55976925790796,152.23893068313222,152.75821530720194,88063200,-0.0014667804229309134
2022-04-28,160.33192443847656,161.19413952588084,155.71713316880462,156.0306713643422,130216800,0.04515532933567101
2022-04-29,154.46298217773438,162.8401405674163,154.0710744549568,158.56828060772708,131747600,-0.03660495114305351
2022-05-02,154.76675415039062,155.0312851805643,150.17156281104934,153.54202362072925,123055300,0.0019666328357348384
2022-05-03,156.25601196289062,157.46115753940876,153.15990462040372,154.9528969165434,88966500,0.009622595115310384
2022-05-04,162.663818359375,163.11451083359574,156.040465917951,156.4421811299961,108256500,0.04100838307588561
2022-05-05,153.60079956054688,160.7630208987196,151.8175848345959,160.53767468016548,130525300,-0.0557162550974003
2022-05-06,154.32693481445312,156.44638259515347,151.28513392702433,153.0807759379822,116124600,0.004727418450839682
2022-05-09,149.20492553710938,152.90414437032265,148.6456356183626,152.02103374851995,131577900,-0.033189341079714496
2022-05-10,151.6089324951172,153.79707304983472,150.05859659800515,152.59997843272657,115366700,0.016112115262642
2022-05-11,143.7493133544922,152.53126499841446,143.0722664113859,150.61788122808568,142689800,-0.05184139886268335
2022-05-12,139.88330078125,143.45495579096956,136.19390367446763,140.08936442340104,182602000,-0.02689412897373933
2022-05-13,144.34786987304688,145.3192870677171,140.42297369266063,141.87518108716213,113990900,0.031916383634516876
2022-05-16,142.80734252929688,144.7501769403197,141.4728772141811,142.8171643521235,86643800,-0.010672324746495265
2022-05-17,146.43788146972656,146.95792901438662,143.9259353445969,146.0650115425021,78336300,0.025422634971902003
2022-05-18,138.1759796142578,144.59317839270622,137.27324030149254,144.09275951105042,109742900,-0.056419157205417125
2022-05-19,134.7711181640625,139.0001910759216,134.03520018713232,137.25361360845713,136095600,-0.02464148587692716
2022-05-20,135.00660705566406,138.05821430560903,130.12011571020568,136.47844306099526,137426100,0.0017473246108627993
2022-05-23,140.42295837402344,140.57013597581613,135.06546908443286,135.20283983686906,117726300,0.04011915739891303
2022-05-24,137.724609375,139.3043807072169,134.75150167714628,138.1661572066265,104132700,-0.019215867763134997
2022-05-25,137.88160705566406,139.12775081330722,135.7425308510417,135.83083742178036,92482700,0.0011399391973339057
2022-05-26,141.08038330078125,141.62986633656274,134.56505664226245,134.81036263839988,90601500,0.02319944127011664
2022-05-27,146.8303985595703,146.86964094239937,142.5326314835253,142.66019542923442,90978500,0.040757014719261964
2022-05-31,146.04539489746094,147.8312299883083,144.08294665114528,146.27108722583742,103718400,-0.005346329301087471
2022-06-01,145.9178466796875,148.8909545900905,144.90717205322113,147.08549081541827,74286600,-0.000873346385642515
2022-06-02,148.3709259033203,148.42979696294097,144.1025944132952,145.05438313661304,72348100,0.016811372148450854
2022-06-03,142.6503448486328,145.19171132509297,141.74762059734428,144.14179449565412,88570300,-0.03855594362479797
2022-06-06,143.3960723876953,145.78045445382116,142.17934925780943,144.2693611343495,71598400,0.0052276602615561885
2022-06-07,145.9178466796875,146.20239508903217,141.39440285018887,141.63970888221743,67808200,0.0175860764524578
2022-06-08,145.1819305419922,147.0560572730291,144.69131847131706,145.79028471849585,53950200,-0.005043359358987587
2022-06-09,139.96177673339844,145.17207325562853,139.85384150532468,144.3184132523197,69473000,-0.03595594705970573
2022-06-10,134.5552978515625,138.11713200650152,134.48660496140988,137.64614851793758,91437900,-0.038628252713126754
2022-06-13,129.40379333496094,132.6614484092865,128.97205248808118,130.37519526815413,122207100,-0.0382854082957369
2022-06-14,130.2672882080078,131.37607607962988,129.0113227305463,130.63035125622758,84784300,0.0066728714112092025
2022-06-15,132.88714599609375,134.761287244166,129.67855461334355,131.76855134556948,91533000,0.020111401903927018
2022-06-16,127.61802673339844,129.90428108943473,126.61717378126413,129.6001039599366,108123900,-0.0396510830539637
2022-06-17,129.08981323242188,130.5812777450833,127.3726714161481,127.62779921111623,134520300,0.011532747658746345
2022-06-21,133.3188934326172,134.48655232988557,130.81678433537272,130.91489774710016,81000500,0.03276075853158922
2022-06-22,132.80870056152344,135.17343948860204,131.395735327504,132.2592024365102,73409200,-0.0038268609793975505
2022-06-23,135.67384338378906,135.98782727058793,133.08341268546732,134.2510716127321,72433800,0.02157345723700055
2022-06-24,139.0001983642578,139.24550436943025,137.14568556404583,137.27323450557805,89116800,0.024517290123928115
2022-06-27,139.0001983642578,140.79584011879487,138.32315139441545,140.02066475796738,70207900,0.0
2022-06-28,134.8594207763672,140.72713574825013,134.74167869464102,139.46136345282662,67083400,-0.02978972430700777
2022-06-29,136.6158447265625,138.0288100068747,134.1039131048046,134.8790886274478,66242400,0.013024110144354895
2022-06-30,134.15296936035156,135.77198324759192,131.25836106107414,134.67301697127326,98964500,-0.018027743203143043
2022-07-01,136.32142639160156,136.4293616172376,133.11283508569903,133.4856899787513,71051600,0.0161640628723263
2022-07-05,138.9020538330078,138.95111802279916,134.3589823539813,135.18322181452564,73353800,0.018930460967985008
2022-07-06,140.23654174804688,141.41400763305737,138.43109305954474,138.69602774966668,74064300,0.009607402325695125
2022-07-07,143.60215759277344,143.79839942455877,140.58979232323185,140.5995991745189,66253700,0.023999563899495868
2022-07-08,144.27919006347656,144.7796239540416,142.2774994180926,142.5326123028861,64547800,0.004714639961211908
2022-07-11,142.14991760253906,143.88668829327412,141.08038702449986,142.93489980535588,63141600,-0.01475800120586146
2022-07-12,143.121337890625,145.66270453987497,142.32654882035914,143.0232094985196,77588800,0.006833773135219712
2022-07-13,142.75831604003906,143.70028289937923,139.45158026337106,140.30525550924634,71185600,-0.002536462109258397
2022-07-14,145.68235778808594,146.1533412106034,140.5603662797928,141.37478416032295,78140700,0.020482461751837766
2022-07-15,147.3503875732422,148.02743444283934,145.41737534090672,146.96771086072485,76259900,0.011449772027870564
2022-07-18,144.30860900878906,148.7241166459646,143.94554597746492,147.9096989962109,81420900,-0.020643166363856214
2022-07-19,148.16485595703125,148.3905333334654,144.1516525247905,145.14268358851726,82982400,0.026722223814154678
2022-07-20,150.1665802001953,150.833820598282,147.54671276840793,148.28263109100988,64823400,0.013510115001526213
2022-07-21,152.4331512451172,152.64902171844827,149.0871738807754,151.59910487340264,65086600,0.015093711542875754
2022-07-22,151.1968231201172,153.34570636779952,150.5295978961148,152.47241748797757,66675400,-0.008110624984797088
2022-07-25,150.07818603515625,152.12894030432363,149.42076784719634,151.11828092871338,53623900,-0.007398548870780508
2022-07-26,148.75357055664062,150.21558479499407,147.96858832963514,149.4011670445513,55138700,-0.008826169302215137
2022-07-27,153.84613037109375,154.37599980512033,149.30307266450654,149.7151850174758,78620700,0.034234874466519294
2022-07-28,154.3956298828125,154.68017830567564,151.51082841353704,154.03256675700305,81378700,0.0035717473711773806
2022-07-29,159.45872497558594,160.55770616166393,156.50524578988953,158.21258113398608,101786900,0.032792994831630784
2022-08-01,158.47747802734375,160.51842568191043,157.8691239569894,157.9868660422736,67829400,-0.006153610900829776
2022-08-02,157.00563049316406,159.36057683120032,156.63277559316523,157.09395202290318,59907000,-0.009287424008134093
2022-08-03,163.01077270507812,163.46212742924678,157.73178199101062,157.82008857109244,82507500,0.038247941765219284
2022-08-04,162.69674682617188,164.05084071884252,161.34265293350123,162.89298862903826,55474100,-0.0019264118174225908
2022-08-05,162.47079467773438,162.96208826310027,160.16170882927858,160.368058732092,56697000,-0.0013887932785706658
2022-08-08,161.99911499023438,164.88792318870864,161.34078349494277,163.47299550022427,60276900,-0.002903166002453439
2022-08-09,162.0482635498047,162.9326009401167,160.40734488370262,161.16394115258205,63135500,0.00030338782760197525
2022-08-10,166.2930145263672,166.39126422179922,163.99374975557845,164.7601663481459,70170500,0.02619436261504826
2022-08-11,165.5560760498047,168.01254335724568,165.26129697429445,167.0987297224726,57149200,-0.004431566044198809
2022-08-12,169.10321044921875,169.17198373539173,166.45021384103478,166.8629135304174,68039400,0.021425576662900347
2022-08-15,170.17425537109375,170.37076978453467,168.36629877849532,168.53333677957454,54091700,0.006333675860025423
2022-08-16,170.01699829101562,170.68516513298147,168.67085912936273,169.77135158308857,56377100,-0.000924094421539845
2022-08-17,171.51055908203125,173.08268924248625,169.56504107416526,169.76155547008622,79542000,0.008784773322836337
2022-08-18,171.1175537109375,171.85449410589086,170.10549010131544,170.7245248308653,62290100,-0.0022914354264671477
2022-08-19,168.53335571289062,170.71470043124475,168.3270058100883,170.01705694310306,70346300,-0.01510188722316741
2022-08-22,164.65211486816406,166.90223255698254,164.22959465128477,166.73519456201245,69026800,-0.02302951144780241
2022-08-23,164.31805419921875,165.77229405857466,163.74815182078322,164.1706721156108,54147100,-0.002028887811206026
2022-08-24,164.61280822753906,165.1827105189657,163.35509799580043,164.40647334198977,53841500,0.0017938018421455038
2022-08-25,167.0692596435547,167.1773448089003,165.4185207470986,165.84102594330326,51218200,0.014922601968008209
2022-08-26,160.77090454101562,168.07153485537452,160.71195171096292,167.59989722186273,78961000,-0.03769906633917408
2022-08-29,158.5699005126953,160.06342201093398,157.03706713692557,158.34389469961232,73314000,-0.01369031314841418
2022-08-30,156.1428985595703,159.72933499269527,154.9736176696823,159.30682979347176,77906200,-0.015305565213056926
2022-08-31,154.48233032226562,157.78382326299328,154.403721562595,157.51852057324083,87991100,-0.010634926420756585
2022-09-01,155.20945739746094,155.66143904544523,151.97673759886456,153.91243529158203,74229900,0.004706862420306823
2022-09-02,153.09689331054688,157.56766760419046,152.2715237467297,156.9682888748041,76957800,-0.013611052588787809
2022-09-06,151.83920288085938,154.35462378129557,151.01383320910836,153.74542449877808,73714800,-0.00821499641495893
2022-09-07,153.2442626953125,153.94189101263512,150.9351774352468,152.1241142058328,87449600,0.009253603732071847
2022-09-08,151.77041625976562,153.63732582875608,150.0213973567108,151.94727474830393,84923800,-0.009617628807919831
2022-09-09,154.62973022460938,155.07190642293236,152.05535676886382,152.76282069447305,68028800,0.018839731980110352
2022-09-12,160.58419799804688,161.39974706706778,156.52612358553827,156.81106723949068,104956000,0.03850791024978362
2022-09-13,151.16119384765625,157.7445243311509,150.69937671737435,157.1156691952697,122656600,-0.05867952306555868
2022-09-14,152.6055908203125,154.3644300184662,150.9351958505273,152.0946413613245,87965400,0.009555342451925464
2022-09-15,149.71678161621094,152.5368165999088,148.74403004784534,151.9570788549336,90481100,-0.018929904131120834
2022-09-16,148.07586669921875,148.71455728301882,145.78643705402317,148.57699569456918,162278800,-0.010960126842684659
2022-09-19,151.79006958007812,151.8686783568659,146.5037605306467,146.71009545075992,81474200,0.02508310748843301
2022-09-20,154.16790771484375,155.3273682721185,150.41443284470995,150.7288529156578,107689800,0.015665307627460878
2022-09-21,151.0432586669922,155.97584907691603,150.92535303740462,154.60021842835445,101696800,-0.020267830667009212
2022-09-22,150.080322265625,151.780193333908,148.28218651419172,149.72659039660394,86652500,-0.0063752358752414695
2022-09-23,147.81056213378906,148.8324610577634,145.97312915554878,148.55733788432917,96029900,-0.015123635780970202
2022-09-26,148.14462280273438,151.0923833374164,147.03429487021683,147.0539508051786,93339400,0.0022600595256714318
2022-09-27,149.11741638183594,152.02588086273627,147.33893608818533,150.08036255735442,84442700,0.006566512916212464
2022-09-28,147.23085021972656,148.01692291304855,142.31791462782627,145.06916155790836,146691400,-0.012651548074562702
2022-09-29,139.9989776611328,144.16515152497595,138.2303182381293,143.55595244325275,128138200,-0.04911927458002818
2022-09-30,135.7935333251953,140.60821907927374,135.59701890511008,138.8199033723931,124925300,-0.030039107472032867
2022-10-03,139.9695281982422,140.57874239032802,135.29241903979042,135.8033685254817,114311700,0.030752531219924162
2022-10-04,143.5559539794922,143.67385961125873,141.74798266491518,142.50457878595228,87830100,0.025622903980718315
2022-10-05,143.85076904296875,144.81371535397435,140.51979882721227,141.56135391828514,79471000,0.002053659603130642
2022-10-06,142.8976287841797,144.97088807825529,142.69129389793306,143.27101666436323,68402200,-0.006625896163991674
2022-10-07,137.65061950683594,140.60821619318722,137.02176437961742,140.05795483791823,85925600,-0.03671865881881342
2022-10-10,137.97483825683594,139.41924206903255,136.15706165160717,137.97483825683594,74899000,0.0023553744339226412
2022-10-11,136.5599365234375,138.88867789955424,135.8131758038938,137.4639147607023,77033700,-0.010254780880878056
2022-10-12,135.93109130859375,137.91592138284778,135.75423283314072,136.70734348798558,70433700,-0.004604902659249732
2022-10-13,140.50009155273438,141.0896346353026,132.03018316415034,132.63939717381422,113224000,0.033612620925465686
2022-10-14,135.97039794921875,142.00348171103434,135.78370401470698,141.79713183786654,88598000,-0.03223979111654518
2022-10-17,139.9302215576172,140.41167960335844,137.82748592791265,138.61355854500806,85250900,0.02912268896850123
2022-10-18,141.24688720703125,144.1455159806622,138.1615644966325,142.95659405664904,99136600,0.009409444469949069
2022-10-19,141.35496520996094,142.42598143245377,139.03605931008337,139.22275323737964,61758300,0.0007651708654738965
2022-10-20,140.89312744140625,143.34959455977452,140.1660077768585,140.5295751056751,64522000,-0.0032672199937844315
2022-10-21,144.70558166503906,145.27548388473534,140.16601984417193,140.3821901686459,86548600,0.027059192260589837
2022-10-24,146.84764099121094,147.61405773965313,143.45771845108737,144.62699951406933,75981900,0.014802879761267596
2022-10-25,149.687255859375,149.83465286178046,146.75915166053673,147.47643576104326,74732300,0.019337150048831964
2022-10-26,146.74935913085938,149.3433879403945,145.46215770101213,148.3313246354716,88194300,-0.019626899508904505
2022-10-27,142.27862548828125,146.4546209688135,141.62029388228584,145.49168973842666,109180200,-0.030465098239996324
2022-10-28,153.02810668945312,154.75745443354808,145.24601935139384,145.6193922207591,164762400,0.07555232674114665
2022-10-31,150.66990661621094,151.55424402730603,149.27463469355658,150.49304812984573,97943200,-0.01541024145340697
2022-11-01,148.02671813964844,152.74313850206963,146.53319676946654,152.37958612806426,80379300,-0.01754290910457168
2022-11-02,142.5045928955078,149.5202635488904,142.47511648464766,146.35633217647393,93604600,-0.037304922473056834
2022-11-03,136.4617156982422,140.31345573900342,136.33397456392473,139.5863358104831,97918500,-0.04240478902807432
2022-11-04,136.19598388671875,140.41826915811382,132.25911500159168,139.84742136761483,140814800,-0.0019472993591187482
2022-11-07,136.7274169921875,136.95378268582516,133.52871190234,134.94598671425354,83374600,0.0039019733938026047
2022-11-08,137.29824829101562,139.19777957129702,135.31997786188919,138.1938892139262,89908500,0.004174958551734775
2022-11-09,132.7413330078125,136.363259132224,132.46575346788492,136.31404528196006,74917800,-0.03318990110889353
2022-11-10,144.5519561767578,144.5519561767578,137.2982811810409,139.0108242882595,118854000,0.08897472174887833
2022-11-11,147.33731079101562,147.6424157179768,142.09143135008082,143.51855829432515,93979700,0.019268882192447823
2022-11-14,145.93968200683594,147.9081158240503,145.10309162733654,146.6187940766482,73374100,-0.0094859121337032
2022-11-15,147.6719512939453,151.165925575541,146.21531395208936,149.8175527331586,89868300,0.011869761968017922
2022-11-16,146.44166564941406,147.5046219917799,144.96533989912186,146.7763108997982,64218300,-0.008331207339993263
2022-11-17,148.34120178222656,149.08920136807347,143.84332244877638,144.1189020339811,80389400,0.012971281939390344
2022-11-18,148.90216064453125,150.2899100074895,147.60300221173006,149.90606603666672,74829600,0.0037815445443687423
2022-11-21,145.67393493652344,147.9966873729924,145.3885186493538,147.79001023834212,58724100,-0.02168018042205877
2022-11-22,147.8096923828125,148.04590985414606,144.6109873377189,145.79205967642807,51804100,0.014661218887371374
2022-11-23,148.68569946289062,149.43369912767082,146.9829928956722,147.0912573882817,58301400,0.005926587532631755
2022-11-25,145.7723846435547,146.5302359602774,144.79800437919693,145.96922504559745,35195900,-0.019593779562257385
2022-11-28,141.94375610351562,144.3255590917021,141.11701754919451,142.84923380843264,69246000,-0.02626442964077791
2022-11-29,138.94190979003906,142.5244590100729,138.13485967272496,142.01266197350824,83763800,-0.021148139205837246
2022-11-30,145.69366455078125,146.3727767919922,138.3317244213744,139.16829999405587,111380900,0.04859408346225447
2022-12-01,145.96923828125,146.77630352615344,144.29607218523327,145.87082558028513,71250400,0.00189145994315143
2022-12-02,145.4770965576172,145.66410017016838,143.35118446433725,143.65630431626485,65447400,-0.003371544096740231
2022-12-05,144.31576538085938,148.5380503426706,143.46933803189978,145.43777233013495,68826400,-0.007982914178506828
2022-12-06,140.6544647216797,144.97517704731527,139.68008441838234,144.74881132681773,64727200,-0.025370067154598552
2022-12-07,138.7155303955078,141.10717022124382,137.79036411926236,139.94580150371553,69721100,-0.013785089083439672
2022-12-08,140.39854431152344,141.25482328488022,138.8730200272998,140.1131279990439,62128300,0.012132844182745739
2022-12-09,139.9163055419922,143.2724894333561,138.6761823933455,140.09345741010685,76097000,-0.0034347846831035422
2022-12-12,142.2095489501953,142.2193857157506,138.83367613735973,140.44779174822483,70462700,0.016390108353131705
2022-12-13,143.174072265625,147.60304951034107,141.96348935709867,147.14046624112265,93886200,0.006782408934912443
2022-12-14,140.94972229003906,144.3452679150581,138.9320744491566,143.05594605605327,82291200,-0.015535983159431166
2022-12-15,134.34561157226562,139.5619643292127,133.88302841156911,138.88285224146853,98931900,-0.0468543719737442
2022-12-16,132.3870086669922,135.47744910553232,131.61932069307161,134.53260929976452,160156900,-0.01457883798623294
2022-12-19,130.28082275390625,133.06615916355452,129.24740673369394,132.97758322204413,79592600,-0.01590930963916448
2022-12-20,130.21194458007812,131.14694795968774,127.83997741416957,129.3163032823837,77432800,-0.0005286900433398856
2022-12-21,133.3122100830078,134.6507460089221,130.65482677922608,130.881192518899,85928000,0.02380937872426192
2022-12-22,130.1430206298828,132.43624823454394,128.24348886904642,132.22957105725172,77852100,-0.023772687071586973
2022-12-23,129.77886962890625,130.3300288114699,127.5939064280565,128.85370313619094,63814900,-0.002798083210410307
2022-12-27,127.97774505615234,129.33596942535033,126.68842309082302,129.30644411453827,69007800,-0.013878411623587827
2022-12-28,124.05072021484375,128.9619612841453,123.883405115354,127.62342547026658,85438400,-0.030685216711589525
2022-12-29,127.56436920166016,128.42063320760047,125.71404389802797,125.9699349180437,75703700,0.028324293327206096
2022-12-30,127.87931823730469,127.8990067839709,125.41878304163788,126.38331908581098,77034200,0.002468942053455825
2023-01-03,123.09600830078125,128.83398716375524,122.21021158237852,128.22377748695044,112117500,-0.037404875178072894
2023-01-04,124.36566162109375,126.62936374107429,123.10586505340991,124.88729543343348,89113600,0.010314333810160115
2023-01-05,123.04680633544922,125.75340309203497,122.79091532129203,125.12350481122068,80962700,-0.010604657816742913
2023-01-06,127.57420349121094,128.23362708296847,122.91886125861728,124.02118700839063,87754700,0.03679410535385341
2023-01-09,128.09580993652344,131.30436630158056,127.83991897613902,128.4107665197256,70790800,0.004088651396898069
2023-01-10,128.6666717529297,129.1883055110105,126.09786503081405,128.20408860626057,63896200,0.004456522166409238
2023-01-11,131.3831329345703,131.4028064616691,128.40095662151043,129.1784814447806,69458900,0.021112391768840277
2023-01-12,131.30438232421875,132.14095769176564,129.36547379890666,131.76696547602162,71379600,-0.0005993966545978502
2023-01-13,132.63307189941406,132.7905502170586,129.58200833933589,129.94616380817476,57809700,0.010119156357740522
2023-01-17,133.79446411132812,135.12314807764807,132.01303370787318,132.7019826183309,63646600,0.008756430016148897
2023-01-18,133.0760040283203,136.42233624485746,132.898837136548,134.6605941996835,69672800,-0.005369878998954691
2023-01-19,133.13504028320312,134.0995687562006,131.65871475561192,131.96381962844052,58280400,0.00044362810045184276
2023-01-20,135.69398498535156,135.84162653742413,132.1015991542997,133.14486670992753,80223600,0.019220670206018475
2023-01-23,138.8828582763672,141.0579844042408,135.72351517113088,135.94004410758743,81760300,0.023500476394439085
2023-01-24,140.2804412841797,140.90050277108796,138.08564168128757,138.0954784443646,66435100,0.010063034597339593
2023-01-25,139.62100219726562,140.1819979894366,136.61913781717996,138.6663106564194,65799300,-0.004700862649684501
2023-01-26,141.68788146972656,141.9732977828438,139.6603818984353,140.9103416541343,54105100,0.014803498327140785
2023-01-27,143.62681579589844,144.90630122192567,140.82180564980067,140.9005448317984,70555800,0.013684545961583527
2023-01-30,140.74302673339844,143.2527830109075,140.59540019505755,142.67209860282117,64015300,-0.020078347114497186
2023-01-31,142.01266479492188,142.06187864867766,140.03439402480078,140.4477633640219,65874500,0.009020966018646437
